id_vendedor;referencia;ajuste_devedor_contabil;compensacao_contabil;saldo_contabil_acumulado
134;01/08/2014;0;155,56;416,86
134;01/09/2014;0;0;416,86
134;01/10/2014;1767,44;1133,63;1050,67
134;01/11/2014;1631,45;561,66;2120,46
134;01/12/2014;0;1614,17;506,29
134;01/01/2015;811,39;0;1317,68
134;01/02/2015;0;215,07;1102,61
134;01/03/2015;1234,2;417,13;1919,68
134;01/04/2015;0;563,87;1355,81
134;01/05/2015;0;0;1355,81
134;01/06/2015;0;282,49;1073,32
134;01/07/2015;661,22;1114,92;619,62
134;01/08/2015;0;0;619,62
134;01/09/2015;0;0;619,62
134;01/10/2015;0;619,62;0
134;01/11/2015;1173,46;447,47;725,99
134;01/12/2015;0;0;725,99
134;01/01/2016;603,88;347,14;982,73
134;01/02/2016;0;0;982,73
134;01/03/2016;1017,36;1416,68;583,41
134;01/04/2016;0;583,41;0
134;01/05/2016;689,57;161,63;527,94
134;01/06/2016;1118,03;0;1645,97
134;01/07/2016;0;938,01;707,96
134;01/08/2016;0;0;707,96
134;01/09/2016;106,37;112,9;701,43
134;01/10/2016;0;701,43;0
134;01/11/2016;0;0;0
134;01/12/2016;121,19;127,55;-6,36
134;01/01/2017;0;0;-6,36
134;01/02/2017;0;0;-6,36
134;01/03/2017;0;0;-6,36
134;01/04/2017;682,54;149,03;527,15
134;01/05/2017;0;315,72;211,43
134;01/06/2017;0;0;211,43
134;01/07/2017;0;110,44;100,99
134;01/08/2017;0;77,86;23,13
134;01/09/2017;0;0;23,13
134;01/10/2017;2005,2;0;2028,33
134;01/11/2017;115,11;0;2143,44
134;01/12/2017;327,4;0;2470,84
134;01/01/2018;156,54;538,58;2088,8
134;01/02/2018;2151,76;0;4240,56
134;01/03/2018;1057,3;0;5297,86
134;01/04/2018;598,18;578,01;5318,03
134;01/05/2018;0;1273;4045,03
134;01/06/2018;574,56;0;4619,59
134;01/07/2018;0;335,92;4283,67
134;01/08/2018;460,13;2134,86;2608,94
134;01/09/2018;0;0;2608,94
134;01/10/2018;0;0;2608,94
134;01/11/2018;0;973,62;1635,32
134;01/12/2018;245,11;693,53;1186,9
134;01/01/2019;0;1182,58;4,32
134;01/02/2019;0;0;4,32
134;01/03/2019;4,32;0;8,64
134;01/04/2019;1587,17;881,03;714,78
134;01/05/2019;0;558,9;155,88
134;01/06/2019;0;66,61;89,27
134;01/07/2019;786,77;0;876,04
134;01/08/2019;969,25;0;1845,29
134;01/09/2019;0;0;1845,29
134;01/10/2019;0;0;1845,29
134;01/11/2019;753,46;0;2598,75
134;01/12/2019;449,22;0;3047,97
134;01/01/2020;286,57;875,78;2458,76
134;01/02/2020;0;275,06;2183,7
134;01/03/2020;949,84;0;3133,54
134;01/04/2020;1061,42;235,49;3959,47
134;01/05/2020;0;1521,61;2437,86
134;01/06/2020;1140,52;1148,29;2430,09
134;01/07/2020;0;0;2430,09
134;01/08/2020;0;0;2430,09
134;01/09/2020;0;0;2430,09
134;01/10/2020;0;0;2430,09
134;01/11/2020;0;0;2430,09
134;01/12/2020;0;0;2430,09
134;01/01/2021;1248,73;730,53;2948,29
134;01/02/2021;0;0;2948,29
134;01/03/2021;0;0;2948,29
134;01/04/2021;1380,24;0;4328,53
134;01/05/2021;0;597,11;3731,42
134;01/06/2021;0;290,07;3441,35
134;01/07/2021;1812,46;755,77;4498,04
134;01/08/2021;0;14,49;4483,55
134;01/09/2021;0;931,76;3551,79
134;01/10/2021;1668,91;308,04;4912,66
134;01/11/2021;495,3;381,33;5026,63
134;01/12/2021;0;0;5026,63
134;01/01/2022;569,14;255,32;5340,45
134;01/02/2022;1843,45;0;7183,9
134;01/03/2022;0;1176,26;6007,64
134;01/04/2022;0;110,16;5897,48
134;01/05/2022;0;0;5897,48
134;01/06/2022;0;0;5897,48
134;01/07/2022;0;511,95;5385,53
134;01/08/2022;1993,57;0;7379,1
134;01/09/2022;523,01;463,57;7438,54
134;01/10/2022;0;1026,78;6411,76
134;01/11/2022;0;991,26;5420,5
134;01/12/2022;94,59;711,07;4804,02
134;01/01/2023;653,31;0;5457,33
134;01/02/2023;2892,15;0;8349,48
134;01/03/2023;0;1282,11;7067,37
134;01/04/2023;556,13;191,39;7432,11
134;01/05/2023;0;945,57;6486,54
134;01/06/2023;0;0;6486,54
134;01/07/2023;1089,86;0;7576,4
134;01/08/2023;1333,78;0;8910,18
134;01/09/2023;0;0;8910,18
134;01/10/2023;0;134,21;8775,97
134;01/11/2023;0;1389,78;7386,19
134;01/12/2023;0;0;7386,19
134;01/01/2024;1411,12;2126,95;6670,36
134;01/02/2024;1097,5;819,49;6948,37
134;01/03/2024;921,7;1000,04;6870,03
134;01/04/2024;208,56;611,84;6466,75
134;01/05/2024;0;0;6466,75
134;01/06/2024;0;762,42;5704,33
134;01/07/2024;0;0;5704,33
134;01/08/2024;1638,97;463,44;6879,86
134;01/09/2024;802,48;1110,56;6571,78
134;01/10/2024;693,19;536,87;6728,1
134;01/11/2024;0;0;6728,1
134;01/12/2024;0;788,1;5940
134;01/01/2025;260,46;0;6200,46
134;01/02/2025;1136,46;1294,88;6042,04
134;01/03/2025;1323,23;851,54;6513,73
134;01/04/2025;563,53;331,22;6746,04
134;01/05/2025;0;965,56;5780,48
134;01/06/2025;0;518,85;5261,63
134;01/07/2025;0;607,87;4653,76
134;01/08/2025;0;237,55;4416,21
134;01/09/2025;54,48;1055,33;3415,36
134;01/10/2025;240,95;0;3656,31
134;01/11/2025;761,05;569,2;3848,16
134;01/12/2025;0;0;3848,16
135;01/01/2014;0;0;0
135;01/02/2014;0;0;0
135;01/03/2014;1149,25;137,21;1012,04
135;01/04/2014;804,66;0;1816,7
135;01/05/2014;139,16;0;1955,86
135;01/06/2014;778,88;0;2734,74
135;01/07/2014;0;0;2734,74
135;01/08/2014;1470,67;0;4205,41
135;01/09/2014;0;513;3692,41
135;01/10/2014;0;400,53;3291,88
135;01/11/2014;0;228,39;3063,49
135;01/12/2014;233,97;0;3297,46
135;01/01/2015;0;246,69;3050,77
135;01/02/2015;1175,59;0;4226,36
135;01/03/2015;0;923,96;3302,4
135;01/04/2015;822,71;486,53;3638,58
135;01/05/2015;516,12;509,1;3645,6
135;01/06/2015;329,35;0;3974,95
135;01/07/2015;835,8;786,77;4023,98
135;01/08/2015;379,89;209,87;4194
135;01/09/2015;2359,6;1223,71;5329,89
135;01/10/2015;2242,29;1272,88;6299,3
135;01/11/2015;1236,26;0;7535,56
135;01/12/2015;0;179,08;7356,48
135;01/01/2016;0;0;7356,48
135;01/02/2016;1906,12;922,65;8339,95
135;01/03/2016;1135,36;1151,52;8323,79
135;01/04/2016;0;281,79;8042
135;01/05/2016;0;1419,55;6622,45
135;01/06/2016;0;0;6622,45
135;01/07/2016;275,42;0;6897,87
135;01/08/2016;0;0;6897,87
135;01/09/2016;0;0;6897,87
135;01/10/2016;0;0;6897,87
135;01/11/2016;0;0;6897,87
135;01/12/2016;1136,61;0;8034,48
135;01/01/2017;1067,99;1078,27;8024,2
135;01/02/2017;0;239,28;7784,92
135;01/03/2017;0;758,8;7026,12
135;01/04/2017;0;1154,13;5871,99
135;01/05/2017;350,8;0;6222,79
135;01/06/2017;1897,33;347,65;7772,47
135;01/07/2017;0;744,04;7028,43
135;01/08/2017;0;0;7028,43
135;01/09/2017;973,99;475,04;7527,38
135;01/10/2017;835,12;937,52;7424,98
135;01/11/2017;944,03;0;8369,01
135;01/12/2017;338,42;1271,68;7435,75
135;01/01/2018;1223,17;0;8658,92
135;01/02/2018;0;1557,3;7101,62
135;01/03/2018;181,21;615,14;6667,69
135;01/04/2018;0;938,07;5729,62
135;01/05/2018;147,62;399,06;5478,18
135;01/06/2018;486,99;0;5965,17
135;01/07/2018;0;671,46;5293,71
135;01/08/2018;1128,74;0;6422,45
135;01/09/2018;1859,32;867,9;7413,87
135;01/10/2018;918,96;0;8332,83
135;01/11/2018;0;876,62;7456,21
135;01/12/2018;793,52;0;8249,73
135;01/01/2019;0;1497,44;6752,29
135;01/02/2019;477,17;0;7229,46
135;01/03/2019;0;1757,37;5472,09
135;01/04/2019;822,95;0;6295,04
135;01/05/2019;527,61;158,28;6664,37
135;01/06/2019;1666,82;551,59;7779,6
135;01/07/2019;784,57;1142,33;7421,84
135;01/08/2019;0;0;7421,84
135;01/09/2019;490,01;322,95;7588,9
135;01/10/2019;0;1763,95;5824,95
135;01/11/2019;0;0;5824,95
135;01/12/2019;0;1517,81;4307,14
135;01/01/2020;0;116,32;4190,82
135;01/02/2020;0;0;4190,82
135;01/03/2020;0;0;4190,82
135;01/04/2020;0;0;4190,82
135;01/05/2020;991,12;1184,36;3997,58
135;01/06/2020;720,64;0;4718,22
135;01/07/2020;0;1786,04;2932,18
135;01/08/2020;0;1246,91;1685,27
135;01/09/2020;1918,52;849;2754,79
135;01/10/2020;350,55;152,32;2953,02
135;01/11/2020;1131,22;712,74;3371,5
135;01/12/2020;1507,41;247,22;4631,69
135;01/01/2021;1990,3;0;6621,99
135;01/02/2021;0;205;6416,99
135;01/03/2021;0;0;6416,99
135;01/04/2021;370,82;0;6787,81
135;01/05/2021;72,03;1242,56;5617,28
135;01/06/2021;0;0;5617,28
135;01/07/2021;1235,86;0;6853,14
135;01/08/2021;685,65;0;7538,79
135;01/09/2021;0;784,74;6754,05
135;01/10/2021;0;962,92;5791,13
135;01/11/2021;879,82;375,69;6295,26
135;01/12/2021;1089,23;0;7384,49
135;01/01/2022;547,87;0;7932,36
135;01/02/2022;0;1115,86;6816,5
135;01/03/2022;1179,28;195,45;7800,33
135;01/04/2022;0;0;7800,33
135;01/05/2022;516,4;0;8316,73
135;01/06/2022;41,86;0;8358,59
135;01/07/2022;0;0;8358,59
135;01/08/2022;0;0;8358,59
135;01/09/2022;0;375,95;7982,64
135;01/10/2022;0;0;7982,64
135;01/11/2022;0;1103,53;6879,11
135;01/12/2022;0;0;6879,11
135;01/01/2023;0;0;6879,11
135;01/02/2023;1160,63;0;8039,74
135;01/03/2023;319,03;1234,58;7124,19
135;01/04/2023;0;63,56;7060,63
135;01/05/2023;1594,13;0;8654,76
135;01/06/2023;0;1065,01;7589,75
135;01/07/2023;0;0;7589,75
135;01/08/2023;1631,59;0;9221,34
135;01/09/2023;1401,81;0;10623,15
135;01/10/2023;829,35;646,37;10806,13
135;01/11/2023;109,63;0;10915,76
135;01/12/2023;0;269,93;10645,83
135;01/01/2024;0;966,9;9678,93
135;01/02/2024;0;0;9678,93
135;01/03/2024;1924,62;0;11603,55
135;01/04/2024;0;726,62;10876,93
135;01/05/2024;1447,16;0;12324,09
135;01/06/2024;1144,06;578,12;12890,03
135;01/07/2024;474,7;306,43;13058,3
135;01/08/2024;0;0;13058,3
135;01/09/2024;0;1217,06;11841,24
135;01/10/2024;0;725,78;11115,46
135;01/11/2024;987,06;494,16;11608,36
135;01/12/2024;1358,38;0;12966,74
135;01/01/2025;0;0;12966,74
135;01/02/2025;0;0;12966,74
135;01/03/2025;1682,38;0;14649,12
135;01/04/2025;0;0;14649,12
135;01/05/2025;0;0;14649,12
135;01/06/2025;952,17;1379,91;14221,38
135;01/07/2025;1314,85;182,85;15353,38
135;01/08/2025;1015,9;0;16369,28
135;01/09/2025;1266,93;1173,55;16462,66
135;01/10/2025;0;382,19;16080,47
135;01/11/2025;228,75;0;16309,22
135;01/12/2025;0;1900,1;14409,12
136;01/01/2014;0;0;0
136;01/02/2014;0;0;0
136;01/03/2014;0;0;0
136;01/04/2014;0;0;0
136;01/05/2014;696,58;1165,3;-468,72
136;01/06/2014;0;0;-468,72
136;01/07/2014;0;0;-468,72
136;01/08/2014;0;0;-468,72
136;01/09/2014;0;0;-468,72
136;01/10/2014;2067,44;0;1598,72
136;01/11/2014;637,66;306,63;1929,75
136;01/12/2014;0;1274;655,75
136;01/01/2015;0;204,5;451,25
136;01/02/2015;3130,94;0;3582,19
136;01/03/2015;0;26,35;3555,84
136;01/04/2015;50,65;1392,15;2214,34
136;01/05/2015;0;0;2214,34
136;01/06/2015;1451,54;312,18;3353,7
136;01/07/2015;0;0;3353,7
136;01/08/2015;52,3;1503,46;1902,54
136;01/09/2015;0;563,95;1338,59
136;01/10/2015;501,25;0;1839,84
136;01/11/2015;0;82,55;1757,29
136;01/12/2015;0;0;1757,29
136;01/01/2016;0;466,36;1290,93
136;01/02/2016;0;0;1290,93
136;01/03/2016;0;574,79;716,14
136;01/04/2016;0;526,09;190,05
136;01/05/2016;0;0;190,05
136;01/06/2016;0;190,05;0
136;01/07/2016;0;0;0
136;01/08/2016;0;0;0
136;01/09/2016;1289,42;63,7;1225,72
136;01/10/2016;902,38;833,73;1294,37
136;01/11/2016;0;0;1294,37
136;01/12/2016;0;0;1294,37
136;01/01/2017;1994,59;380,78;2908,18
136;01/02/2017;555,22;1482,66;1980,74
136;01/03/2017;2577,75;1116,83;3441,66
136;01/04/2017;1780,25;269,34;4952,57
136;01/05/2017;0;0;4952,57
136;01/06/2017;1031,4;0;5983,97
136;01/07/2017;2111,21;1549,2;6545,98
136;01/08/2017;0;876,94;5669,04
136;01/09/2017;2557,1;0;8226,14
136;01/10/2017;0;0;8226,14
136;01/11/2017;0;1123,97;7102,17
136;01/12/2017;0;1227,76;5874,41
136;01/01/2018;0;683,05;5191,36
136;01/02/2018;1574,54;0;6765,9
136;01/03/2018;1166,8;926,48;7006,22
136;01/04/2018;0;278,81;6727,41
136;01/05/2018;0;0;6727,41
136;01/06/2018;1737,75;0;8465,16
136;01/07/2018;0;780,82;7684,34
136;01/08/2018;1275,45;0;8959,79
136;01/09/2018;0;203,45;8756,34
136;01/10/2018;1360,43;672,85;9443,92
136;01/11/2018;0;0;9443,92
136;01/12/2018;0;0;9443,92
136;01/01/2019;0;1276,36;8167,56
136;01/02/2019;0;0;8167,56
136;01/03/2019;0;458,93;7708,63
136;01/04/2019;374,81;1408,14;6675,3
136;01/05/2019;1887,96;444,22;8119,04
136;01/06/2019;0;552,42;7566,62
136;01/07/2019;1308,87;539,89;8335,6
136;01/08/2019;1505,73;0;9841,33
136;01/09/2019;0;820,32;9021,01
136;01/10/2019;0;2201,65;6819,36
136;01/11/2019;414,47;926,58;6307,25
136;01/12/2019;1294,31;0;7601,56
136;01/01/2020;1071,12;0;8672,68
136;01/02/2020;0;953,99;7718,69
136;01/03/2020;0;822,39;6896,3
136;01/04/2020;0;1667,32;5228,98
136;01/05/2020;513,15;284,32;5457,81
136;01/06/2020;0;739,25;4718,56
136;01/07/2020;611,58;0;5330,14
136;01/08/2020;346,46;0;5676,6
136;01/09/2020;0;197,57;5479,03
136;01/10/2020;0;577,25;4901,78
136;01/11/2020;0;0;4901,78
136;01/12/2020;432,55;0;5334,33
136;01/01/2021;1550,86;1031,3;5853,89
136;01/02/2021;0;856,17;4997,72
136;01/03/2021;0;0;4997,72
136;01/04/2021;0;0;4997,72
136;01/05/2021;525,58;0;5523,3
136;01/06/2021;0;1271,09;4252,21
136;01/07/2021;999,49;317,33;4934,37
136;01/08/2021;2465,02;678,35;6721,04
136;01/09/2021;0;559,03;6162,01
136;01/10/2021;54,38;0;6216,39
136;01/11/2021;0;570,65;5645,74
136;01/12/2021;0;712,84;4932,9
136;01/01/2022;2073,09;0;7005,99
136;01/02/2022;0;503,69;6502,3
136;01/03/2022;1317,61;0;7819,91
136;01/04/2022;742,48;110,78;8451,61
136;01/05/2022;0;0;8451,61
136;01/06/2022;0;1507,6;6944,01
136;01/07/2022;1157,78;300,87;7800,92
136;01/08/2022;403,35;1,37;8202,9
136;01/09/2022;364,42;0;8567,32
136;01/10/2022;1104,49;44,4;9627,41
136;01/11/2022;0;240,69;9386,72
136;01/12/2022;610,79;0;9997,51
136;01/01/2023;641,86;116,2;10523,17
136;01/02/2023;2126,44;0;12649,61
136;01/03/2023;1393,52;264,73;13778,4
136;01/04/2023;0;513,48;13264,92
136;01/05/2023;0;0;13264,92
136;01/06/2023;1269,89;364,23;14170,58
136;01/07/2023;0;0;14170,58
136;01/08/2023;16,47;439,71;13747,34
136;01/09/2023;0;0;13747,34
136;01/10/2023;328,63;0;14075,97
136;01/11/2023;0;0;14075,97
136;01/12/2023;0;0;14075,97
136;01/01/2024;0;1446,79;12629,18
136;01/02/2024;0;202,36;12426,82
136;01/03/2024;0;938,5;11488,32
136;01/04/2024;1322,48;0;12810,8
136;01/05/2024;0;884,31;11926,49
136;01/06/2024;0;0;11926,49
136;01/07/2024;537,6;1507,13;10956,96
136;01/08/2024;0;1727,04;9229,92
136;01/09/2024;0;0;9229,92
136;01/10/2024;0;864,09;8365,83
136;01/11/2024;1915,38;669,83;9611,38
136;01/12/2024;0;0;9611,38
136;01/01/2025;1005,87;0;10617,25
136;01/02/2025;1414,92;0;12032,17
136;01/03/2025;259,6;0;12291,77
136;01/04/2025;1064,3;612,44;12743,63
136;01/05/2025;0;0;12743,63
136;01/06/2025;0;1086,25;11657,38
136;01/07/2025;0;559,94;11097,44
136;01/08/2025;0;0;11097,44
136;01/09/2025;1720,04;0;12817,48
136;01/10/2025;0;187,6;12629,88
136;01/11/2025;0;0;12629,88
136;01/12/2025;0;0;12629,88
137;01/01/2014;0;0;0
137;01/02/2014;241,14;298,27;-57,13
137;01/03/2014;2411,28;0;2354,15
137;01/04/2014;847,37;0;3201,52
137;01/05/2014;430,48;204,12;3427,88
137;01/06/2014;0;1324,51;2103,37
137;01/07/2014;1013,8;361,82;2755,35
137;01/08/2014;0;0;2755,35
137;01/09/2014;1819,09;0;4574,44
137;01/10/2014;143,97;580,11;4138,3
137;01/11/2014;0;0;4138,3
137;01/12/2014;0;1849,04;2289,26
137;01/01/2015;0;0;2289,26
137;01/02/2015;39,2;0;2328,46
137;01/03/2015;0;0;2328,46
137;01/04/2015;0;0;2328,46
137;01/05/2015;1338,47;0;3666,93
137;01/06/2015;0;0;3666,93
137;01/07/2015;0;0;3666,93
137;01/08/2015;0;0;3666,93
137;01/09/2015;1299,42;0;4966,35
137;01/10/2015;1237,73;586,75;5617,33
137;01/11/2015;1249,66;659,41;6207,58
137;01/12/2015;0;484,2;5723,38
137;01/01/2016;0;1306,11;4417,27
137;01/02/2016;0;118,37;4298,9
137;01/03/2016;1882,78;0;6181,68
137;01/04/2016;0;900,4;5281,28
137;01/05/2016;0;0;5281,28
137;01/06/2016;1575,87;1043,76;5813,39
137;01/07/2016;272,09;1006,42;5079,06
137;01/08/2016;83,32;258,38;4904
137;01/09/2016;978,89;760,14;5122,75
137;01/10/2016;0;351,07;4771,68
137;01/11/2016;0;1416,18;3355,5
137;01/12/2016;1089,85;2466,87;1978,48
137;01/01/2017;1383,24;0;3361,72
137;01/02/2017;0;429,56;2932,16
137;01/03/2017;688,49;477,19;3143,46
137;01/04/2017;0;0;3143,46
137;01/05/2017;892,1;908,82;3126,74
137;01/06/2017;0;0;3126,74
137;01/07/2017;674,57;1141,5;2659,81
137;01/08/2017;820,2;0;3480,01
137;01/09/2017;1276,13;615,75;4140,39
137;01/10/2017;0;1600,22;2540,17
137;01/11/2017;921,25;0;3461,42
137;01/12/2017;0;1087,49;2373,93
137;01/01/2018;0;0;2373,93
137;01/02/2018;732,65;1001,38;2105,2
137;01/03/2018;0;770,57;1334,63
137;01/04/2018;1638,67;1899,72;1073,58
137;01/05/2018;1955,24;0;3028,82
137;01/06/2018;883,72;0;3912,54
137;01/07/2018;0;2578,27;1334,27
137;01/08/2018;109,83;0;1444,1
137;01/09/2018;0;0;1444,1
137;01/10/2018;0;0;1444,1
137;01/11/2018;433,22;0;1877,32
137;01/12/2018;1127,4;388,82;2615,9
137;01/01/2019;0;0;2615,9
137;01/02/2019;730,51;262,85;3083,56
137;01/03/2019;0;0;3083,56
137;01/04/2019;0;1426,2;1657,36
137;01/05/2019;994,98;1012,23;1640,11
137;01/06/2019;1058,28;149,43;2548,96
137;01/07/2019;0;369,18;2179,78
137;01/08/2019;0;1698,08;481,7
137;01/09/2019;0;90,83;390,87
137;01/10/2019;0;656,23;-265,36
137;01/11/2019;1171,14;0;905,78
137;01/12/2019;1718,77;0;2624,55
137;01/01/2020;0;828,72;1795,83
137;01/02/2020;315,09;0;2110,92
137;01/03/2020;674,28;0;2785,2
137;01/04/2020;0;826,76;1958,44
137;01/05/2020;641,91;1011,56;1588,79
137;01/06/2020;2482,82;480,5;3591,11
137;01/07/2020;158,07;227,6;3521,58
137;01/08/2020;0;0;3521,58
137;01/09/2020;1044,61;941,66;3624,53
137;01/10/2020;1988,76;1129,95;4483,34
137;01/11/2020;587,5;1676,52;3394,32
137;01/12/2020;753,95;0;4148,27
137;01/01/2021;0;684,93;3463,34
137;01/02/2021;690,21;258,19;3895,36
137;01/03/2021;0;801,44;3093,92
137;01/04/2021;0;0;3093,92
137;01/05/2021;0;511;2582,92
137;01/06/2021;0;552,63;2030,29
137;01/07/2021;0;0;2030,29
137;01/08/2021;0;536,5;1493,79
137;01/09/2021;0;0;1493,79
137;01/10/2021;1055,1;0;2548,89
137;01/11/2021;121,16;369,17;2300,88
137;01/12/2021;1433,31;0;3734,19
137;01/01/2022;0;0;3734,19
137;01/02/2022;987,24;0;4721,43
137;01/03/2022;0;0;4721,43
137;01/04/2022;0;945,88;3775,55
137;01/05/2022;0;483,61;3291,94
137;01/06/2022;0;0;3291,94
137;01/07/2022;0;952,96;2338,98
137;01/08/2022;234,83;0;2573,81
137;01/09/2022;329,53;309,94;2593,4
137;01/10/2022;0;0;2593,4
137;01/11/2022;0;340,64;2252,76
137;01/12/2022;0;0;2252,76
137;01/01/2023;0;0;2252,76
137;01/02/2023;0;27,62;2225,14
137;01/03/2023;262,56;376,45;2111,25
137;01/04/2023;590,43;0;2701,68
137;01/05/2023;269,94;0;2971,62
137;01/06/2023;0;1764,59;1207,03
137;01/07/2023;0;941,61;265,42
137;01/08/2023;1490,17;684,67;1070,92
137;01/09/2023;952,55;1578,92;444,55
137;01/10/2023;0;0;444,55
137;01/11/2023;147,93;340,4;252,08
137;01/12/2023;0;71,81;180,27
137;01/01/2024;0;515,08;-334,81
137;01/02/2024;0;0;-334,81
137;01/03/2024;0;1273,12;-1607,93
137;01/04/2024;0;0;-1607,93
137;01/05/2024;0;0;-1607,93
137;01/06/2024;1100,05;0;-507,88
137;01/07/2024;1025,04;0;517,16
137;01/08/2024;0;0;517,16
137;01/09/2024;593,31;944,57;165,9
137;01/10/2024;0;0;165,9
137;01/11/2024;1444,03;0;1609,93
137;01/12/2024;0;796,53;813,4
137;01/01/2025;254,86;172,59;895,67
137;01/02/2025;0;310,64;585,03
137;01/03/2025;0;1110,33;-525,3
137;01/04/2025;0;0;-525,3
137;01/05/2025;0;0;-525,3
137;01/06/2025;524,82;995,74;-996,22
137;01/07/2025;0;0;-996,22
137;01/08/2025;0;0;-996,22
137;01/09/2025;0;0;-996,22
137;01/10/2025;0;0;-996,22
137;01/11/2025;502,6;0;-493,62
137;01/12/2025;0;0;-493,62
138;01/01/2014;421,91;421,91;0
138;01/02/2014;1229,17;0;1229,17
138;01/03/2014;0;302,3;926,87
138;01/04/2014;1739,72;238,1;2428,49
138;01/05/2014;0;0;2428,49
138;01/06/2014;0;717,25;1711,24
138;01/07/2014;923,7;920,73;1714,21
138;01/08/2014;0;0;1714,21
138;01/09/2014;0;0;1714,21
138;01/10/2014;0;0;1714,21
138;01/11/2014;0;0;1714,21
138;01/12/2014;0;414,63;1299,58
138;01/01/2015;280,06;255,02;1324,62
138;01/02/2015;196,39;1227,52;293,49
138;01/03/2015;0;0;293,49
138;01/04/2015;594,49;513,23;374,75
138;01/05/2015;641,15;0;1015,9
138;01/06/2015;0;0;1015,9
138;01/07/2015;1399,35;975;1440,25
138;01/08/2015;0;0;1440,25
138;01/09/2015;1849,04;141,45;3147,84
138;01/10/2015;0;607,81;2540,03
138;01/11/2015;516,4;2490,48;565,95
138;01/12/2015;1953,7;0;2519,65
138;01/01/2016;1756,42;0;4276,07
138;01/02/2016;890,11;460,85;4705,33
138;01/03/2016;0;0;4705,33
138;01/04/2016;750,87;591,33;4864,87
138;01/05/2016;907,58;0;5772,45
138;01/06/2016;1609,26;0;7381,71
138;01/07/2016;1059,02;0;8440,73
138;01/08/2016;589,15;0;9029,88
138;01/09/2016;0;1009,78;8020,1
138;01/10/2016;0;1308;6712,1
138;01/11/2016;2352,52;332,09;8732,53
138;01/12/2016;1249,26;1084,69;8897,1
138;01/01/2017;427,63;75,81;9248,92
138;01/02/2017;807,55;0;10056,47
138;01/03/2017;0;180,22;9876,25
138;01/04/2017;1894,43;348,26;11422,42
138;01/05/2017;0;0;11422,42
138;01/06/2017;2391,74;0;13814,16
138;01/07/2017;0;97,71;13716,45
138;01/08/2017;287,4;1591,45;12412,4
138;01/09/2017;1407,15;0;13819,55
138;01/10/2017;0;1702,53;12117,02
138;01/11/2017;791,94;1224,38;11684,58
138;01/12/2017;2450,33;0;14134,91
138;01/01/2018;0;749,24;13385,67
138;01/02/2018;398,61;0;13784,28
138;01/03/2018;0;755,11;13029,17
138;01/04/2018;32,73;0;13061,9
138;01/05/2018;680,96;0;13742,86
138;01/06/2018;0;0;13742,86
138;01/07/2018;0;456,74;13286,12
138;01/08/2018;0;967,93;12318,19
138;01/09/2018;0;39,77;12278,42
138;01/10/2018;1200,32;0;13478,74
138;01/11/2018;0;0;13478,74
138;01/12/2018;0;292,2;13186,54
138;01/01/2019;0;0;13186,54
138;01/02/2019;0;0;13186,54
138;01/03/2019;0;156,45;13030,09
138;01/04/2019;1346,65;0;14376,74
138;01/05/2019;0;1093,23;13283,51
138;01/06/2019;0;514,2;12769,31
138;01/07/2019;0;1168,94;11600,37
138;01/08/2019;0;728,21;10872,16
138;01/09/2019;0;236,65;10635,51
138;01/10/2019;0;643,59;9991,92
138;01/11/2019;0;947,93;9043,99
138;01/12/2019;0;1288,44;7755,55
138;01/01/2020;0;235,42;7520,13
138;01/02/2020;207,25;0;7727,38
138;01/03/2020;0;1324,34;6403,04
138;01/04/2020;84,31;433,19;6054,16
138;01/05/2020;1274,88;0;7329,04
138;01/06/2020;1194,87;0;8523,91
138;01/07/2020;1131,66;0;9655,57
138;01/08/2020;0;0;9655,57
138;01/09/2020;932,95;507,41;10081,11
138;01/10/2020;0;0;10081,11
138;01/11/2020;216,35;207,38;10090,08
138;01/12/2020;0;1454,42;8635,66
138;01/01/2021;0;774,06;7861,6
138;01/02/2021;0;0;7861,6
138;01/03/2021;2155,93;0;10017,53
138;01/04/2021;0;702,79;9314,74
138;01/05/2021;0;553,62;8761,12
138;01/06/2021;0;0;8761,12
138;01/07/2021;713,41;0;9474,53
138;01/08/2021;0;901,14;8573,39
138;01/09/2021;1160,82;1747,82;7986,39
138;01/10/2021;0;0;7986,39
138;01/11/2021;820,59;162,14;8644,84
138;01/12/2021;0;0;8644,84
138;01/01/2022;0;0;8644,84
